time,Dublin_t2m_degC,Galway_t2m_degC,Cork_t2m_degC
2024-06-10 20:00:00,11.965729,12.3680725,13.403229
2024-06-10 21:00:00,10.79483,10.61319,12.025299
2024-06-10 22:00:00,9.535797,8.967438,10.582672
2024-06-10 23:00:00,8.544342,7.589264,9.47403
2024-06-11 00:00:00,7.907135,6.4754944,8.373932
2024-06-11 01:00:00,7.444977,5.9879456,7.497711
2024-06-11 02:00:00,7.188385,5.596588,6.6766663
2024-06-11 03:00:00,6.922516,5.2447815,5.8658752
2024-06-11 04:00:00,6.55484,5.019684,5.384918
2024-06-11 05:00:00,7.08902,6.342926,6.4093323
2024-06-11 06:00:00,8.10611,7.860016,7.8541565
2024-06-11 07:00:00,9.386993,10.23465,9.459259
2024-06-11 08:00:00,10.186554,11.624054,10.950226
2024-06-11 09:00:00,11.050812,12.8437805,12.455109
2024-06-11 10:00:00,11.221954,13.397736,13.034454
2024-06-11 11:00:00,11.79068,13.794586,13.597321
2024-06-11 12:00:00,12.474274,14.318024,14.337555
2024-06-11 13:00:00,13.073883,14.392242,14.573883
2024-06-11 14:00:00,13.217194,14.726959,15.2308655
2024-06-11 15:00:00,13.365875,15.133453,15.1041565
2024-06-11 16:00:00,13.503326,14.872467,15.776764
2024-06-11 17:00:00,13.365875,14.563141,15.426422
2024-06-11 18:00:00,13.285553,14.322662,15.2621155
2024-06-11 19:00:00,12.532135,13.4930725,14.559479
2024-06-11 20:00:00,11.707916,12.151276,13.018463
2024-06-11 21:00:00,10.429596,11.04483,11.915924
2024-06-11 22:00:00,9.848541,10.0555725,10.688385
2024-06-11 23:00:00,9.359772,9.225006,9.7211
2024-06-12 00:00:00,8.64151,7.7313538,8.237213
2024-06-12 01:00:00,8.066803,6.680084,7.2308655
2024-06-12 02:00:00,7.4544983,5.808014,6.434967
2024-06-12 03:00:00,7.4376526,5.584137,5.976715
2024-06-12 04:00:00,7.375641,6.3268127,5.440094
2024-06-12 05:00:00,7.4200745,6.1700745,5.756012
2024-06-12 06:00:00,8.000153,6.572418,7.46109
2024-06-12 07:00:00,8.811676,9.438629,9.755035
2024-06-12 08:00:00,9.936554,10.956085,11.417023
2024-06-12 09:00:00,10.516998,12.296295,12.673248
2024-06-12 10:00:00,10.894318,13.181427,13.6892395
2024-06-12 11:00:00,11.4888,13.898956,14.523956
2024-06-12 12:00:00,12.327667,14.302277,15.21048
2024-06-12 13:00:00,13.164459,15.4964905,16.078522
2024-06-12 14:00:00,13.842438,16.117828,16.748688
2024-06-12 15:00:00,14.073395,16.383942,16.799957
2024-06-12 16:00:00,14.413239,15.585114,16.399567
2024-06-12 17:00:00,14.626617,15.107086,16.005524
2024-06-12 18:00:00,14.529938,14.281891,15.01236
2024-06-12 19:00:00,13.360748,13.501373,13.917389
2024-06-12 20:00:00,12.17691,12.534332,12.803864
2024-06-12 21:00:00,11.408112,11.685455,12.560455
2024-06-12 22:00:00,11.131744,12.272369,12.303619
2024-06-12 23:00:00,10.888092,12.274811,12.116608
2024-06-13 00:00:00,10.729889,12.022858,12.065826
2024-06-13 01:00:00,10.627106,11.884918,12.195465
2024-06-13 02:00:00,10.569,11.926422,12.51236
2024-06-13 03:00:00,10.834381,11.748444,12.213287
2024-06-13 04:00:00,11.140533,11.378815,12.003815
2024-06-13 05:00:00,11.460114,11.938629,12.690582
2024-06-13 06:00:00,11.817291,12.129791,12.756744
2024-06-13 07:00:00,11.951813,12.336578,12.998688
2024-06-13 08:00:00,11.893585,12.686554,13.25296
2024-06-13 09:00:00,11.919098,13.266754,13.723785
2024-06-13 10:00:00,12.271149,13.802399,14.50943
2024-06-13 11:00:00,12.505524,14.294586,15.706696
2024-06-13 12:00:00,12.582672,15.024078,16.85611
2024-06-13 13:00:00,13.32901,16.9794,17.569244
2024-06-13 14:00:00,14.089264,16.81778,17.772858
2024-06-13 15:00:00,14.580475,16.391022,17.641022
2024-06-13 16:00:00,15.689606,15.937653,16.664215
2024-06-13 17:00:00,16.392242,15.101227,15.720367
2024-06-13 18:00:00,16.2482,13.857574,14.912262
2024-06-13 19:00:00,15.178375,12.555328,13.959625
2024-06-13 20:00:00,14.144196,12.554352,13.306305
2024-06-13 21:00:00,13.465851,12.278351,12.588898
2024-06-13 22:00:00,12.577423,11.702423,11.639923
2024-06-13 23:00:00,12.460846,11.742096,11.63858
2024-06-14 00:00:00,12.145538,11.200226,11.141632
2024-06-14 01:00:00,12.023224,10.753693,10.759552
2024-06-14 02:00:00,11.810089,10.056183,10.353058
2024-06-14 03:00:00,11.338898,9.676788,9.936554
2024-06-14 04:00:00,10.827545,9.202545,9.78067
2024-06-14 05:00:00,10.443146,9.138458,9.140411
2024-06-14 06:00:00,10.502838,9.942291,9.73526
2024-06-14 07:00:00,10.765289,10.624664,10.443024
2024-06-14 08:00:00,11.450104,11.668854,11.762604
2024-06-14 09:00:00,12.109894,12.369659,12.080597
2024-06-14 10:00:00,12.577667,12.0190735,12.106964
2024-06-14 11:00:00,13.279449,11.386871,12.025543
2024-06-14 12:00:00,13.532257,12.311554,13.055695
2024-06-14 13:00:00,14.426178,13.109772,13.209381
2024-06-14 14:00:00,14.597565,13.871002,13.163971
2024-06-14 15:00:00,13.878815,13.490143,12.915924
2024-06-14 16:00:00,13.8993225,14.0555725,13.61026
2024-06-14 17:00:00,14.384918,13.150543,13.453278
2024-06-14 18:00:00,14.25528,12.647858,13.84903
2024-06-14 19:00:00,11.749054,11.672882,13.364288
2024-06-14 20:00:00,10.830963,10.782135,11.487213
2024-06-14 21:00:00,10.318634,10.277618,10.5784
2024-06-14 22:00:00,9.012482,10.479279,10.846466
2024-06-14 23:00:00,9.694244,10.627838,10.729401
2024-06-15 00:00:00,9.596832,10.266754,10.73941
2024-06-15 01:00:00,9.084869,9.412994,10.481354
2024-06-15 02:00:00,9.048737,9.103424,10.165924
2024-06-15 03:00:00,9.348053,8.68985,9.822662
2024-06-15 04:00:00,8.75943,8.407867,9.22818
2024-06-15 05:00:00,8.457184,8.599762,8.918121
2024-06-15 06:00:00,8.642487,9.355377,9.699127
2024-06-15 07:00:00,9.134308,9.782745,10.589386
2024-06-15 08:00:00,10.0017395,10.648224,11.888458
2024-06-15 09:00:00,10.935089,11.163605,13.0346985
2024-06-15 10:00:00,12.222809,12.652496,12.611481
2024-06-15 11:00:00,12.944611,13.069611,12.70047
2024-06-15 12:00:00,13.387726,13.75296,12.942413
2024-06-15 13:00:00,13.605377,14.30069,13.35733
2024-06-15 14:00:00,13.624298,14.766876,14.07547
2024-06-15 15:00:00,13.569,15.908844,15.60025
2024-06-15 16:00:00,13.856964,16.20462,15.2690735
2024-06-15 17:00:00,14.326324,13.812653,14.908356
2024-06-15 18:00:00,13.8211975,13.5086975,14.17276
2024-06-15 19:00:00,13.221954,14.003204,13.667267
2024-06-15 20:00:00,11.908722,13.660675,12.986847
2024-06-15 21:00:00,10.534332,12.180817,11.712067
2024-06-15 22:00:00,9.6586,10.5433655,10.738678
2024-06-15 23:00:00,8.98465,9.812775,10.279572
2024-06-16 00:00:00,8.413483,8.938873,9.495514
2024-06-16 01:00:00,8.204498,8.544342,9.214264
2024-06-16 02:00:00,7.73526,7.7098694,9.147369
2024-06-16 03:00:00,7.403961,7.085602,9.112946
2024-06-16 04:00:00,7.4654846,6.379547,8.319
2024-06-16 05:00:00,7.6770325,7.41922,8.903595
2024-06-16 06:00:00,9.1111145,9.337677,10.021271
2024-06-16 07:00:00,10.288727,11.161774,11.155914
2024-06-16 08:00:00,11.401642,12.618439,12.413361
2024-06-16 09:00:00,12.825104,13.912994,13.510651
2024-06-16 10:00:00,14.327301,15.016754,14.649567
2024-06-16 11:00:00,15.12442,15.466217,15.417389
2024-06-16 12:00:00,15.646149,15.761383,16.105133
2024-06-16 13:00:00,15.78653,15.647858,16.466217
2024-06-16 14:00:00,16.152008,15.753571,17.089508
2024-06-16 15:00:00,16.259674,15.833893,17.859283
2024-06-16 16:00:00,16.37564,15.553375,17.63736
2024-06-16 17:00:00,16.197418,16.224762,17.527496
2024-06-16 18:00:00,15.692047,15.8072815,17.21939
2024-06-16 19:00:00,15.345612,15.285065,16.404205
2024-06-16 20:00:00,14.510895,13.90152,15.077301
2024-06-16 21:00:00,13.608551,12.903473,13.628082
2024-06-16 22:00:00,13.015045,12.690826,12.194733
2024-06-16 23:00:00,12.617218,11.8594055,11.3281555
2024-06-17 00:00:00,12.263702,11.22464,10.429718
2024-06-17 01:00:00,11.7187805,10.748077,10.285187
2024-06-17 02:00:00,11.230743,10.394806,10.144806
2024-06-17 03:00:00,10.691681,10.263947,10.3909
2024-06-17 04:00:00,10.286774,10.07193,10.013336
2024-06-17 05:00:00,10.183258,10.444977,10.142242
2024-06-17 06:00:00,10.738434,11.302887,10.920074
2024-06-17 07:00:00,11.48111,11.889313,11.676422
2024-06-17 08:00:00,12.2274475,12.557526,12.143463
2024-06-17 09:00:00,12.91861,12.891266,13.184235
2024-06-17 10:00:00,13.551422,13.16275,14.477203
2024-06-17 11:00:00,14.320221,14.029205,14.714752
2024-06-17 12:00:00,14.7565,14.313141,14.758453
2024-06-17 13:00:00,15.013092,14.93692,14.979889
2024-06-17 14:00:00,15.312653,15.228668,15.220856
2024-06-17 15:00:00,15.716949,15.209137,15.873199
2024-06-17 16:00:00,15.770172,14.902985,15.899078
2024-06-17 17:00:00,15.839264,14.712311,15.731842
2024-06-17 18:00:00,15.366608,14.208405,15.241608
2024-06-17 19:00:00,14.874908,13.624908,14.810455
2024-06-17 20:00:00,14.118561,12.778717,14.024811
2024-06-17 21:00:00,13.254547,12.090485,13.504547
2024-06-17 22:00:00,12.74942,11.200592,12.796295
2024-06-17 23:00:00,12.23526,10.73526,12.377838
2024-06-18 00:00:00,11.894806,10.398712,11.959259
2024-06-18 01:00:00,11.573151,10.256744,11.698151
2024-06-18 02:00:00,11.111481,9.636871,11.160309
2024-06-18 03:00:00,10.92337,9.149933,10.855011
2024-06-18 04:00:00,10.687897,8.789459,10.363678
2024-06-18 05:00:00,10.435455,8.896393,10.445221
2024-06-18 06:00:00,10.397125,9.746735,10.695953
2024-06-18 07:00:00,10.427643,10.646393,11.210846
2024-06-18 08:00:00,10.788483,11.69278,11.946686
2024-06-18 09:00:00,11.048981,12.339996,12.736481
2024-06-18 10:00:00,11.729401,12.940338,12.893463
2024-06-18 11:00:00,12.087311,13.74942,14.03653
2024-06-18 12:00:00,12.640778,13.884918,14.588043
2024-06-18 13:00:00,13.337067,14.08316,15.024567
2024-06-18 14:00:00,13.598785,14.633942,15.329254
2024-06-18 15:00:00,13.727203,14.719391,15.625641
2024-06-18 16:00:00,13.858307,14.371979,15.407135
2024-06-18 17:00:00,13.764069,14.172272,15.271881
2024-06-18 18:00:00,13.674957,13.671051,14.897614
2024-06-18 19:00:00,13.211334,13.385162,14.584381
2024-06-18 20:00:00,12.423492,12.226227,13.546539
2024-06-18 21:00:00,11.471832,10.840973,12.452301
2024-06-18 22:00:00,10.457428,9.443756,11.351959
2024-06-18 23:00:00,9.609528,8.396637,10.629059
2024-06-19 00:00:00,8.896149,7.4547424,9.806305
2024-06-19 01:00:00,8.262604,6.6493225,9.268463
2024-06-19 02:00:00,7.664459,6.021881,8.635162
2024-06-19 03:00:00,7.1183167,5.1163635,7.8683167
2024-06-19 04:00:00,6.862213,5.0126038,7.561432
2024-06-19 05:00:00,7.0785217,5.5628967,7.5433655
2024-06-19 06:00:00,7.917145,6.907379,8.106598
2024-06-19 07:00:00,9.097321,9.314117,9.628571
2024-06-19 08:00:00,10.793121,11.437653,11.144684
2024-06-19 09:00:00,12.118683,12.71048,12.355011
2024-06-19 10:00:00,13.422516,13.709625,12.860016
2024-06-19 11:00:00,14.399078,15.0104065,14.188141
2024-06-19 12:00:00,15.153473,15.403473,15.133942
2024-06-19 13:00:00,15.544342,16.46231,15.888092
2024-06-19 14:00:00,16.330719,17.268219,16.434235
2024-06-19 15:00:00,16.704498,17.534576,17.376373
2024-06-19 16:00:00,16.928864,16.983551,17.227692
2024-06-19 17:00:00,17.043121,16.193512,17.183746
2024-06-19 18:00:00,16.981354,15.506744,16.655182
2024-06-19 19:00:00,16.627594,14.865875,16.2565
2024-06-19 20:00:00,15.326691,13.889191,14.990753
2024-06-19 21:00:00,13.1041565,12.705719,13.545563
2024-06-19 22:00:00,11.8558655,11.3402405,11.539459
2024-06-19 23:00:00,11.358429,10.94632,10.663116
2024-06-20 00:00:00,11.182159,10.820831,9.955597
2024-06-20 01:00:00,10.762238,10.418488,9.098175
2024-06-20 02:00:00,10.2152405,10.260162,8.5336
2024-06-20 03:00:00,9.958893,10.279205,7.9862366
2024-06-20 04:00:00,9.82193,10.743805,8.843414
2024-06-20 05:00:00,10.081207,11.12027,8.846832
2024-06-20 06:00:00,10.992828,11.692047,10.049469
2024-06-20 07:00:00,12.120026,12.405182,11.8055725
2024-06-20 08:00:00,13.437897,13.174225,13.506256
2024-06-20 09:00:00,14.863922,13.5729065,14.654938
2024-06-20 10:00:00,16.362457,14.561676,16.073395
2024-06-20 11:00:00,17.050201,14.952545,16.675201
2024-06-20 12:00:00,17.829742,15.292633,17.091461
2024-06-20 13:00:00,18.480865,15.260162,17.736725
2024-06-20 14:00:00,19.129791,16.594635,18.190338
2024-06-20 15:00:00,19.442535,17.288239,18.081207
2024-06-20 16:00:00,19.62857,16.591461,18.107086
2024-06-20 17:00:00,19.726227,15.482086,17.993805
2024-06-20 18:00:00,19.895172,15.340485,17.569
2024-06-20 19:00:00,18.92276,14.76651,16.309479
2024-06-20 20:00:00,17.509674,14.267487,14.798737
2024-06-20 21:00:00,16.092926,14.188629,13.891754
2024-06-20 22:00:00,15.433014,13.778717,13.612701
2024-06-20 23:00:00,14.644928,13.801178,13.119537
2024-06-21 00:00:00,14.178253,13.650909,13.121613
2024-06-21 01:00:00,13.976959,13.607819,13.260162
2024-06-21 02:00:00,13.616852,13.425446,13.036774
2024-06-21 03:00:00,13.309479,13.116119,13.088776
2024-06-21 04:00:00,13.144196,13.050446,12.931305
2024-06-21 05:00:00,13.167755,13.216583,13.075958
2024-06-21 06:00:00,13.660553,12.998444,13.000397
2024-06-21 07:00:00,14.1527405,13.066803,13.619537
2024-06-21 08:00:00,14.686188,13.127594,13.781891
2024-06-21 09:00:00,15.390289,13.44693,14.10318
2024-06-21 10:00:00,15.913239,13.573395,14.178864
2024-06-21 11:00:00,16.895905,13.798248,14.001373
2024-06-21 12:00:00,17.234528,14.634918,14.021637
2024-06-21 13:00:00,16.543854,14.684479,14.721588
2024-06-21 14:00:00,15.542145,14.725739,14.881989
2024-06-21 15:00:00,15.039703,14.940094,15.529938
2024-06-21 16:00:00,14.3072815,15.592438,15.625641
2024-06-21 17:00:00,14.174469,15.508453,15.996735
2024-06-21 18:00:00,13.882477,14.829742,15.964508
2024-06-21 19:00:00,13.944977,14.255524,15.591461
2024-06-21 20:00:00,13.789703,13.07486,14.317047
2024-06-21 21:00:00,13.035797,12.303375,13.223297
2024-06-21 22:00:00,12.303253,11.590363,11.951691
2024-06-21 23:00:00,11.560822,11.111603,10.592072
2024-06-22 00:00:00,10.786285,10.790192,9.772614
2024-06-22 01:00:00,10.259186,10.899811,9.829498
2024-06-22 02:00:00,9.954742,11.232086,9.458649
2024-06-22 03:00:00,9.752838,11.348541,9.653229
2024-06-22 04:00:00,9.691437,11.621124,9.5625305
2024-06-22 05:00:00,10.13089,12.183624,10.582062
2024-06-22 06:00:00,11.221954,12.548126,11.514923
2024-06-22 07:00:00,12.3368225,13.245026,12.715729
2024-06-22 08:00:00,13.310455,14.117096,13.611237
2024-06-22 09:00:00,14.01358,14.874908,14.45108
2024-06-22 10:00:00,14.482819,14.7777405,15.365631
2024-06-22 11:00:00,15.315826,16.069733,16.206451
2024-06-22 12:00:00,16.395172,16.541656,16.674469
2024-06-22 13:00:00,17.548737,17.021393,16.589752
2024-06-22 14:00:00,17.83194,17.091705,16.546783
2024-06-22 15:00:00,18.062897,16.654694,16.549225
2024-06-22 16:00:00,18.264801,15.725739,16.342926
2024-06-22 17:00:00,18.247955,15.486237,16.9628
2024-06-22 18:00:00,17.71231,15.028717,17.19278
2024-06-22 19:00:00,17.30191,14.712067,16.909332
2024-06-22 20:00:00,16.834137,14.035309,16.449371
2024-06-22 21:00:00,16.399323,13.4461975,15.905182
2024-06-22 22:00:00,15.594879,12.510895,15.452301
2024-06-22 23:00:00,15.562286,11.8923645,14.741974
2024-06-23 00:00:00,15.319,11.7447815,13.942047
2024-06-23 01:00:00,14.965363,11.281769,13.068878
2024-06-23 02:00:00,14.28714,11.414093,12.666046
2024-06-23 03:00:00,13.789581,11.295441,12.443878
2024-06-23 04:00:00,13.223419,11.221466,12.098419
2024-06-23 05:00:00,13.100983,11.765045,12.38028
2024-06-23 06:00:00,12.90567,12.554108,12.712311
2024-06-23 07:00:00,13.130646,13.468536,12.991974
2024-06-23 08:00:00,13.741974,14.396271,13.753693
2024-06-23 09:00:00,14.643463,15.04776,14.463776
2024-06-23 10:00:00,15.361237,15.771393,15.85733
2024-06-23 11:00:00,16.515533,17.121002,17.097565
2024-06-23 12:00:00,17.221344,18.055328,18.197906
2024-06-23 13:00:00,17.951324,18.64273,19.058746
2024-06-23 14:00:00,18.79483,19.124908,19.365143
2024-06-23 15:00:00,19.24234,19.422028,19.759918
2024-06-23 16:00:00,20.004547,19.60025,19.697906
2024-06-23 17:00:00,20.042633,19.370758,19.610992
2024-06-23 18:00:00,19.669342,18.610748,19.21817
2024-06-23 19:00:00,18.921051,17.944489,18.606598
2024-06-23 20:00:00,17.84488,17.122223,17.452301
2024-06-23 21:00:00,16.449615,16.234772,16.004303
2024-06-23 22:00:00,15.977936,16.110748,14.587311
2024-06-23 23:00:00,15.51944,16.10733,13.968658
2024-06-24 00:00:00,15.319244,16.414948,13.905182
2024-06-24 01:00:00,15.254547,16.623688,14.578766
2024-06-24 02:00:00,15.11734,16.761871,14.851715
2024-06-24 03:00:00,14.820221,16.746002,14.685455
2024-06-24 04:00:00,14.802887,16.672028,14.535309
2024-06-24 05:00:00,14.640167,16.458527,14.796417
2024-06-24 06:00:00,15.374908,16.796783,15.115143
2024-06-24 07:00:00,16.510162,17.28946,15.435944
2024-06-24 08:00:00,17.716217,17.698639,16.136139
2024-06-24 09:00:00,18.809235,17.572906,16.871735
2024-06-24 10:00:00,20.267487,18.724518,17.697174
2024-06-24 11:00:00,21.161774,19.995758,18.278961
2024-06-24 12:00:00,21.458405,21.089264,18.466217
2024-06-24 13:00:00,21.3815,21.955719,18.613922
2024-06-24 14:00:00,21.520416,22.51065,18.496979
2024-06-24 15:00:00,21.835114,21.944489,18.510895
2024-06-24 16:00:00,21.46524,21.642975,18.006256
2024-06-24 17:00:00,20.742096,21.05655,17.73233
2024-06-24 18:00:00,20.03775,20.10025,17.572906
2024-06-24 19:00:00,19.148346,18.537018,17.01358
2024-06-24 20:00:00,18.27945,17.078278,16.166168
2024-06-24 21:00:00,17.123688,15.9010315,15.48111
2024-06-24 22:00:00,16.450592,14.931061,15.391998
2024-06-24 23:00:00,15.749664,14.679352,15.032867
2024-06-25 00:00:00,15.170074,14.527496,14.632965
2024-06-25 01:00:00,15.124176,14.491364,14.360504
2024-06-25 02:00:00,14.976471,14.16983,14.304596
2024-06-25 03:00:00,15.174347,13.793488,14.537628
2024-06-25 04:00:00,15.420197,13.418243,14.588165
2024-06-25 05:00:00,15.59903,13.372467,14.860748
2024-06-25 06:00:00,15.926666,13.205963,15.053619
2024-06-25 07:00:00,15.822174,13.105377,15.337799
2024-06-25 08:00:00,15.835846,14.027252,15.494049
2024-06-25 09:00:00,15.587555,15.085602,15.739899
2024-06-25 10:00:00,15.598785,15.991364,16.417145
2024-06-25 11:00:00,14.97403,17.038483,17.427155
2024-06-25 12:00:00,14.697662,17.459381,18.170319
2024-06-25 13:00:00,14.74234,18.410309,18.964996
2024-06-25 14:00:00,15.202789,18.927399,18.933258
2024-06-25 15:00:00,15.320465,19.252106,18.570465
2024-06-25 16:00:00,15.618561,19.47403,18.458405
2024-06-25 17:00:00,15.476471,19.310455,18.11319
2024-06-25 18:00:00,15.820221,19.376862,18.296783
2024-06-25 19:00:00,15.806793,19.000153,18.443512
2024-06-25 20:00:00,15.422516,17.701813,17.610016
2024-06-25 21:00:00,14.512604,15.48526,15.79776
2024-06-25 22:00:00,13.643951,13.40567,15.079498
2024-06-25 23:00:00,13.0433655,12.115631,14.269928
2024-06-26 00:00:00,12.543121,10.834137,13.451324
2024-06-26 01:00:00,12.214264,10.06778,12.870514
2024-06-26 02:00:00,12.061188,9.190094,12.973297
2024-06-26 03:00:00,11.263336,8.220367,12.210602
2024-06-26 04:00:00,10.942047,8.547516,12.3815
2024-06-26 05:00:00,11.068512,9.209137,11.982574
2024-06-26 06:00:00,12.285309,10.931793,13.314606
2024-06-26 07:00:00,13.448639,13.390045,14.93692
2024-06-26 08:00:00,14.57486,15.922516,16.360016
2024-06-26 09:00:00,15.781158,17.74405,17.386627
2024-06-26 10:00:00,17.332672,18.44986,18.240875
2024-06-26 11:00:00,18.545319,18.937897,18.607819
2024-06-26 12:00:00,19.46695,18.800934,18.160309
2024-06-26 13:00:00,20.601715,18.170074,18.941559
2024-06-26 14:00:00,20.720123,16.89981,18.304108
2024-06-26 15:00:00,20.685211,17.10904,16.919586
2024-06-26 16:00:00,20.123688,16.670563,15.684235
2024-06-26 17:00:00,19.504547,15.461578,14.8697815
2024-06-26 18:00:00,19.065094,15.16275,14.645172
2024-06-26 19:00:00,17.693512,14.738434,14.002106
2024-06-26 20:00:00,16.807037,14.7152405,14.289459
2024-06-26 21:00:00,15.851715,14.02359,14.386871
2024-06-26 22:00:00,14.705231,13.406403,14.181793
2024-06-26 23:00:00,14.305817,12.798004,13.100739
2024-06-27 00:00:00,13.931061,12.429108,12.390045
2024-06-27 01:00:00,13.56778,12.40567,12.065826
2024-06-27 02:00:00,13.286285,12.409332,12.040192
2024-06-27 03:00:00,12.983307,12.268463,11.975494
2024-06-27 04:00:00,12.63028,11.886139,11.768951
2024-06-27 05:00:00,12.14444,12.003815,11.996002
2024-06-27 06:00:00,12.429596,12.38858,12.511627
2024-06-27 07:00:00,13.312653,12.673981,13.230621
2024-06-27 08:00:00,14.003815,12.824127,13.970612
2024-06-27 09:00:00,14.358795,13.446686,14.350983
2024-06-27 10:00:00,14.805084,12.8461,14.969147
2024-06-27 11:00:00,15.209381,12.896881,14.9711
2024-06-27 12:00:00,14.562897,12.781647,15.000397
2024-06-27 13:00:00,14.229889,13.337311,15.306061
2024-06-27 14:00:00,14.103912,12.935944,14.879303
2024-06-27 15:00:00,14.669586,12.605133,14.925446
2024-06-27 16:00:00,14.380035,12.563629,14.630035
2024-06-27 17:00:00,13.3072815,12.692047,14.623688
2024-06-27 18:00:00,12.875397,12.635162,13.986725
2024-06-27 19:00:00,12.954498,12.798248,13.606842
2024-06-27 20:00:00,12.636383,12.288727,12.868805
2024-06-27 21:00:00,12.439117,12.034821,12.345367
2024-06-27 22:00:00,12.249664,11.720367,11.737946
2024-06-27 23:00:00,12.092438,11.613922,11.500641
2024-06-28 00:00:00,12.120758,11.763336,11.390289
2024-06-28 01:00:00,12.014923,11.598907,11.235626
2024-06-28 02:00:00,11.670807,11.528229,11.161041
2024-06-28 03:00:00,11.520905,11.403717,11.206451
2024-06-28 04:00:00,11.349518,11.406158,11.01358
2024-06-28 05:00:00,11.313141,11.520172,10.940094
2024-06-28 06:00:00,11.798981,11.759918,11.213043
2024-06-28 07:00:00,12.00943,11.847321,11.763336
2024-06-28 08:00:00,12.515533,12.378815,12.515533
2024-06-28 09:00:00,13.275055,12.769196,13.288727
2024-06-28 10:00:00,13.708649,14.173492,14.417633
2024-06-28 11:00:00,13.99234,14.330231,14.750153
2024-06-28 12:00:00,14.402008,14.782867,15.745758
2024-06-28 13:00:00,15.048981,14.632965,16.464996
2024-06-28 14:00:00,15.3836975,14.252838,16.659088
2024-06-28 15:00:00,15.75528,15.022858,16.872467
2024-06-28 16:00:00,15.60025,14.967438,16.488922
2024-06-28 17:00:00,15.735748,14.858795,15.868561
2024-06-28 18:00:00,15.230133,14.105133,14.943024
2024-06-28 19:00:00,14.918121,13.447418,14.015778
2024-06-28 20:00:00,14.268707,13.087067,13.194489
2024-06-28 21:00:00,13.6822815,12.9635315,12.485016
2024-06-28 22:00:00,13.577301,12.598785,12.124176
2024-06-28 23:00:00,13.59903,12.542389,11.895905
2024-06-29 00:00:00,13.365875,12.373688,11.91861
2024-06-29 01:00:00,13.223053,12.205475,12.264069
2024-06-29 02:00:00,12.726715,11.990387,12.297028
2024-06-29 03:00:00,12.362213,11.889557,12.528229
2024-06-29 04:00:00,12.165436,11.917389,12.88028
2024-06-29 05:00:00,12.128571,11.868805,13.337555
2024-06-29 06:00:00,12.188873,11.823639,13.595123
2024-06-29 07:00:00,12.408478,11.873322,14.236603
2024-06-29 08:00:00,13.015045,12.015045,14.550201
2024-06-29 09:00:00,13.496979,12.143463,14.709869
2024-06-29 10:00:00,13.585602,12.548492,15.896149
2024-06-29 11:00:00,13.826324,13.425934,16.552887
2024-06-29 12:00:00,13.879059,14.17984,16.609528
2024-06-29 13:00:00,13.692535,15.491364,16.21402
2024-06-29 14:00:00,14.008942,15.628082,15.481598
2024-06-29 15:00:00,13.223297,16.045563,14.504547
2024-06-29 16:00:00,13.125885,16.54776,14.358307
2024-06-29 17:00:00,13.271637,16.48648,14.058746
2024-06-29 18:00:00,14.063873,15.575592,14.276764
2024-06-29 19:00:00,14.348053,14.613678,14.555084
2024-06-29 20:00:00,13.502838,13.661041,14.32901
2024-06-29 21:00:00,12.003571,11.968414,12.804352
2024-06-29 22:00:00,11.263824,10.765778,11.410309
2024-06-29 23:00:00,10.916412,10.076569,10.707428
2024-06-30 00:00:00,10.304352,9.144196,9.694977
2024-06-30 01:00:00,10.283844,9.098297,9.080719
2024-06-30 02:00:00,10.016754,9.23941,8.878082
2024-06-30 03:00:00,9.927887,9.289215,8.810699
2024-06-30 04:00:00,10.003815,9.687408,8.923737
2024-06-30 05:00:00,10.070709,10.31485,9.291412
2024-06-30 06:00:00,10.527252,10.787018,9.996002
2024-06-30 07:00:00,11.209381,11.264069,10.857819
2024-06-30 08:00:00,12.027008,11.991852,12.062164
2024-06-30 09:00:00,12.584381,12.978912,12.7464905
2024-06-30 10:00:00,12.659088,13.545807,13.096588
2024-06-30 11:00:00,13.279694,14.391022,14.310944
2024-06-30 12:00:00,13.8714905,15.435944,15.424225
2024-06-30 13:00:00,14.405914,16.286774,16.232086
2024-06-30 14:00:00,14.261871,16.632965,17.095856
2024-06-30 15:00:00,14.712067,15.594879,17.165192
2024-06-30 16:00:00,15.002106,14.259918,16.256012
2024-06-30 17:00:00,15.0902405,13.18985,15.045319
2024-06-30 18:00:00,15.206696,12.734039,14.122711
2024-06-30 19:00:00,14.707794,12.231232,13.207794
2024-06-30 20:00:00,14.135529,11.596466,12.272247
2024-06-30 21:00:00,13.611969,11.455719,12.094391
2024-06-30 22:00:00,12.944122,11.24295,11.465607
2024-06-30 23:00:00,12.405182,11.045807,11.371979
2024-07-01 00:00:00,11.943512,11.08609,11.449371
2024-07-01 01:00:00,11.532867,11.362946,11.343414
2024-07-01 02:00:00,11.086578,11.789703,11.393219
2024-07-01 03:00:00,10.878082,12.421051,11.260895
2024-07-01 04:00:00,10.891266,12.828766,11.252594
2024-07-01 05:00:00,11.04483,13.218658,10.964752
2024-07-01 06:00:00,11.572662,13.475006,11.6371155
2024-07-01 07:00:00,12.083038,13.557648,12.356476
2024-07-01 08:00:00,12.543121,14.146637,13.800934
2024-07-01 09:00:00,13.05838,14.241974,14.552521
2024-07-01 10:00:00,13.322174,14.923737,15.089752
2024-07-01 11:00:00,13.9010315,14.904938,16.223297
